uid,url,movie_name,movie_Image,genre,release_date,grade,main_cast,director,critics_rating,cast,crew,producer,crew_roles,critics_review,story,audience_rating,genre2,release_year,main_cast2,director2,cast2,crew2,story_brief
19b6ee80-3497-11eb-8250-780cb88b6f04,https://www.filmibeat.com/telugu/movies/midatha.html,midatha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/midatha-3576.jpg,Romance,17-May-13,,"Srikanth, Namitha",k. rajeswar,2,"Srikanth, Namitha, Ragasiya, Vivek, Shruthi Prakash, Nassar, Anil","K. Rajeswar, Ashok K. Kotwani, Yadheesh",Ashok K. Kotwani,Director Producer Music Director,[],"Midatha is a dubbed version of tamil movie Indira Vizha - The story revolves around 3 main leading roles namely, Srikanth,Namitha and Hema Malini. Story is about a couple played by Srikanth and Hema Malini while Namitha plays a sexy from Srikanth's past. Srikanth plays the creative head of a TC Channel in the film while Namitha buys the channel and becomes its owner.",2,romance,2013,srikanth  namitha,k . rajeswar,srikanth  namitha  ragasiya  vivek  shruthiprakash  nassar  anil,k . rajeswar  ashokk . kotwani  yadheesh,midatha dub version tamil movi indira vizha stori revolv around main lead role name srikanth namitha hema malini stori coupl play srikanth hema malini namitha play sexi srikanth past srikanth play creativ head channel film namitha buy channel becom owner
1a1449df-3497-11eb-96f9-780cb88b6f04,https://www.filmibeat.com/telugu/movies/ramachari.html,ramachari,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/ramachari-10172.jpg,"Comedy, Romance",17-May-13,,"Venu, Kamalinee Mukherjee",eeshwar,1.5,"Venu, Kamalinee Mukherjee, Brahmanandam, Ali, L.B.Sriram, Raghu Babu, Giri Babu, Ramajogaya Sastry","Eeshwar, Venkata Shyam Prasad, Malla Vijaya Prasad, Mani Sharma",Venkata Shyam Prasad,Director Producer Producer Music Director Lyricst,"['The movie Ramachari is a come-back movie of the actor Venu, the actor who became famous with the movie Swayamvaram, where he played an arrogant rich guy. He disappeared from Telugu cinema after few movies following that. Now he is back with this mo..']","Ramachari is a romantic comedy entertainer movie. In which, Ramachari (Venu), who wants to become a police officer desperately. Though he tries numerous times to join the police department, he fails due to various reasons. But he does not loose his spirit. He accidentally comes to know that the chief minister of Andhra Pradesh is under threat for his life. Since the police commissioner himself is involved in this ploy, he takes action into his own hands. This forms the story line of the film.",3.5,comedy romance,2013,venu  kamalineemukherjee,eeshwar,venu  kamalineemukherjee  brahmanandam  ali  l . b . sriram  raghubabu  giribabu  ramajogayasastry,eeshwar  venkatashyamprasad  mallavijayaprasad  manisharma,ramachari romant comedi entertain movi ramachari venu want becom polic offic desper though tri numer time join polic depart fail due variou reason loos spirit accident come know chief minist andhra pradesh threat life sinc polic commission involv ploy take action hand form stori line film
1ad03b74-3497-11eb-baf7-780cb88b6f04,https://www.filmibeat.com/telugu/movies/rajakota-rahasyam.html,rajakota rahasyam,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/rajakota-rahasyam-12714.jpg,Drama,17-May-13,,"Prashanth Thyagarajan, Pooja Chopra",thyagarajan,2,"Prashanth Thyagarajan, Pooja Chopra, Divya Parameshwaran, Sneha Prasanna, Prakash Raj, Nassar, Khushbu Sundar","Thyagarajan, Gogineni Balakrishna, Ilayaraja",Gogineni Balakrishna,Director Producer Music Director,[],"Rajakota Rahasyam is a Telugu drama movie, directed by Thyagarajan. The cast of Rajakota Rahasyam includes Prashanth Thyagarajan,Pooja Chopra.",5,drama,2013,prashanththyagarajan  poojachopra,thyagarajan,prashanththyagarajan  poojachopra  divyaparameshwaran  snehaprasanna  prakashraj  nassar  khushbusundar,thyagarajan  goginenibalakrishna  ilayaraja,rajakota rahasyam telugu drama movi direct thyagarajan cast rajakota rahasyam includ prashanth thyagarajan pooja chopra
1b36be07-3497-11eb-9aee-780cb88b6f04,https://www.filmibeat.com/telugu/movies/love-touch.html,love touch,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/love-touch-12715.jpg,Romance,17-May-13,,"Jayant, Dhruthi",sri chand,2,"Jayant, Dhruthi, Chalapathi Rao","Sri Chand, S Ratnamaiah, L. Praveen, MVK.Mallik",S Ratnamaiah,Director Producer Producer Music Director,[],"Love Touch is a Telugu romance movie, directed by Sri Chand. The cast of Love Touch includes Jayant,Dhruthi.",che,romance,2013,jayant  dhruthi,srichand,jayant  dhruthi  chalapathirao,srichand  sratnamaiah  l . praveen  mvk . mallik,love touch telugu romanc movi direct sri chand cast love touch includ jayant dhruthi
1bc4eb2b-3497-11eb-a351-780cb88b6f04,https://www.filmibeat.com/telugu/movies/pandavulu.html,pandavulu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/pandavulu-4963.jpg,Romance,10-May-13,,"Yatiraju, Snehika",naidu ys,che,"Yatiraju, Snehika, Venu Madhav, Abhinaya Sri","Naidu YS, Thota Satyanarayana Naidu, Gorantla Krishna",Thota Satyanarayana Naidu,Director Producer Music Director,[],"Pandavulu is a Telugu romance movie, directed by Naidu YS. The cast of Pandavulu includes Yatiraju,Snehika.",che,romance,2013,yatiraju  snehika,naiduys,yatiraju  snehika  venumadhav  abhinayasri,naiduys  thotasatyanarayananaidu  gorantlakrishna,pandavulu telugu romanc movi direct naidu cast pandavulu includ yatiraju snehika
1c4955b0-3497-11eb-952d-780cb88b6f04,https://www.filmibeat.com/telugu/movies/tadakha.html,tadakha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/thadaka-5409.jpg,"Action, Romance",10-May-13,U/A,"Naga Chaitanya, Sunil",kishore kumar,3,"Naga Chaitanya, Sunil, Tamannaah Bhatia, Andrea Jeremiah, Ashutosh Rana, Nagendra Babu, Brahmanandam, Vennela Kishore, Raghu Babu, Rama Prabha, Bhaskara Bhatla","Kishore Kumar, Bellamkonda Ganesh, Thaman S, Ramajogaya Sastry",Bellamkonda Ganesh,Director Producer Music Director Lyricst Lyricst,"[""Budding actor Naga Chaitanya, a son of Akkineni Nagarjuna, has taken a break for nearly one and half year after the failure of Bejawada. He has teamed with actor Sunil for his latest outing Tadakha (Thadaka). Although it is remake of N Linguswamy's..""]","Tadakha is a remake version of Tamil superhit movie Vettai. In which, We have seen many movies before, which shows an elder sibling bailing out his younger one from troubles but in Tadakha, it is vice-versa. The introduction to the characters begin with the early days of Sunil and Naga Chaitanya, where the former gets beaten-up by his acquaintance while flying a kite. In return, Sunil, who leaves the place crying, makes his junior to seek revenge. Having given enough hints about the nature of the siblings, the story then moves forward when Sunil, by chance or may be by force, turns a cop. Lacking courage and strength, he manages to face the hurdles with the help of his brother. Being a kind of body double to his elder sibling, Naga Chaitanya successfully makes baddies Ashutosh Rana trembling in fear. At this juncture, Sunil ties the knot with Andrea Jeremiah and Naga Chaitanya falls in love with Tamanna Bhatia. However, the villain discovers the truth and the situation changes drastically. The remaining part should be seen on-screen.",2.5,action romance,2013,nagachaitanya  sunil,kishorekumar,nagachaitanya  sunil  tamannaahbhatia  andreajeremiah  ashutoshrana  nagendrababu  brahmanandam  vennelakishore  raghubabu  ramaprabha  bhaskarabhatla,kishorekumar  bellamkondaganesh  thamans  ramajogayasastry,tadakha remak version tamil superhit movi vettai seen mani movi show elder sibl bail younger one troubl tadakha introduct charact begin earli day sunil naga chaitanya former get acquaint fli kite return sunil leav place cri make junior seek reveng given enough hint natur sibl stori move forward sunil chanc may forc turn cop lack courag strength manag face hurdl help brother kind bodi doubl elder sibl naga chaitanya success make baddi ashutosh rana trembl fear junctur sunil tie knot andrea jeremiah naga chaitanya fall love tamanna bhatia howev villain discov truth situat chang drastic remain part seen
1cf3938f-3497-11eb-9e59-780cb88b6f04,https://www.filmibeat.com/telugu/movies/sukumarudu.html,sukumarudu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/sukumarudu-11394.jpg,Romance,10-May-13,U/A,"Aadi Saikumar, Nisha Agarwal",ashok,2,"Aadi Saikumar, Nisha Agarwal, Sharada, Tanikella Bharani, Brahmanandam, Rao Ramesh, Maruthirao Gollapudi, Krishna, Chandra Mohan, Srinivas Avasarala, Kandi Konda","Ashok, K Venu Gopal, Anup Rubens, Sree Mani",K Venu Gopal,Director Producer Music Director Lyricst Lyricst,"[""Sukumarudu, Aadi's third movie, directed by G. Ashok released today across the world. There had been expectations from this movie because of the trailer and also because of the cast which looked apealing. The presence of Superstar Krishna and Veter..""]","Sukumarudu is a romantic family entertainer movie in which, Aadi and Nisha Aggarwal playing the main lead roles along with Krishna, Chandra Mohan and Sharada will play prominent roles in the film.The story is about a rich young guy, Sukumar(Aadi) who lives abroad. His family is back home in a beautiful village. Hero comes back because of some reason(property), there is a beautiful girl waiting to fall in love(Nisha Aggarwal), hero faces difficulty from few family members and what follows is how the hero manages to win hearts(and property). A tiny difference, Sukumar, in the beginning is money minded and shows traits of selfishness. He comes back to the village with the intention of inheriting 150 Crores(!) from his grnadmother Vandanamma(Sharada). Obviously when such a big amount is invovled, there would be some difficulty, here, the difficulty is in the form of Rao Ramesh, his uncle. So much drama without songs is un-thinkable, so, there is Sankari(Nisha). Problem solved, throw in some unwanted songs and a love track.Will Sukumar succeed in getting the property? what happens with the love story? what happens with the grandmother? form the three hour movie. Pilla Zamindar fame G. Ashok is directing this movie under K. Venugopal banner Sri Soudhamini Creations. Music composed by Anoop Rubens.",4.5,romance,2013,aadisaikumar  nishaagarwal,ashok,aadisaikumar  nishaagarwal  sharada  tanikellabharani  brahmanandam  raoramesh  maruthiraogollapudi  krishna  chandramohan  srinivasavasarala  kandikonda,ashok  kvenugopal  anuprubens  sreemani,sukumarudu romant famili entertain movi aadi nisha aggarw play main lead role along krishna chandra mohan sharada play promin role film stori rich young guy sukumar aadi live abroad famili back home beauti villag hero come back reason properti beauti girl wait fall love nisha aggarw hero face difficulti famili member follow hero manag win heart properti tini differ sukumar begin money mind show trait selfish come back villag intent inherit crore grnadmoth vandanamma sharada obvious big amount invovl would difficulti difficulti form rao ramesh uncl much drama without song sankari nisha problem solv throw unwant song love track sukumar succeed get properti happen love stori happen grandmoth form three hour movi pilla zamindar fame ashok direct movi venugop banner sri soudhamini creation music compos anoop ruben
1d647691-3497-11eb-8241-780cb88b6f04,https://www.filmibeat.com/telugu/movies/baali.html,baali,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/baali-11583.jpg,"Action, Romance",10-May-13,A,"Musher, Divya Bharti",rajesh goparaju,che,"Musher, Divya Bharti","Rajesh Goparaju, Umarani Goparaju, Katta Sivaramakrishna",Umarani Goparaju,Director Producer Producer,[],"Baali is a Telugu action movie, directed by Rajesh Goparaju. The cast of Baali includes Musher,Divya Bharti.",5,action romance,2013,musher  divyabharti,rajeshgoparaju,musher  divyabharti,rajeshgoparaju  umaranigoparaju  kattasivaramakrishna,baali telugu action movi direct rajesh goparaju cast baali includ musher divya bharti
1de536f6-3497-11eb-9f87-780cb88b6f04,https://www.filmibeat.com/telugu/movies/greeku-veerudu.html,greeku veerudu,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/greeku-veerudu-11827.jpg,Romance,3-May-13,U/A,"Nagarjuna Akkineni, Nayantara",dasaradh,3,"Nagarjuna Akkineni, Nayantara, Meera Chopra, K Viswanath, Brahmanandam, Kota Srinivasa Rao, Sarath Babu, M.S.Narayana, Nagineedu, Venu Madhav, Ananth Sriram","Dasaradh, D.Sivaprasad Reddy, Thaman S, Balaji",D.Sivaprasad Reddy,Director Producer Music Director Lyricst Lyricst,"['Akkineni Nagarjuna is one versatile actor in Telugu who has played various roles in his career spanning 17 years. Especially in recent years, he has made conscious decision to do out-of-the-box roles and tried to do new experiments with them. With ..']","Greeku Veerudu is a romantic famlily oriented movie in which, Nagarjuna playing a role of NRI, who born and brought up in USA. Nayantara playing the female lead. Meera Chopra playing an important role in this movie.Dasaradh is directing this movie and SS Thaman composes music. D Siva Prasad Reddy produces this film on Kamakshi Movies banner.",4.25,romance,2013,nagarjunaakkineni  nayantara,dasaradh,nagarjunaakkineni  nayantara  meerachopra  kviswanath  brahmanandam  kotasrinivasarao  sarathbabu  m . s . narayana  nagineedu  venumadhav  ananthsriram,dasaradh  d . sivaprasadreddy  thamans  balaji,greeku veerudu romant famlili orient movi nagarjuna play role nri born brought usa nayantara play femal lead meera chopra play import role movi dasaradh direct movi thaman compos music siva prasad reddi produc film kamakshi movi banner
1e49e67c-3497-11eb-a231-780cb88b6f04,https://www.filmibeat.com/telugu/movies/tolet.html,tolet,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/tolet-20130702123725-3578.jpg,"Action, Drama",28-Jun-13,,"Adhavan, Pavan",v ravikanth,2,"Adhavan, Pavan, Saiba, Pratishta, Posani Krishna Murali","V Ravikanth, V Ramadas, Rajkiran",V Ramadas,Director Producer Music Director,[],"Tolet is a Telugu action movie, directed by V Ravikanth. The cast of Tolet includes Adhavan,Pavan.",4,action drama,2013,adhavan  pavan,vravikanth,adhavan  pavan  saiba  pratishta  posanikrishnamurali,vravikanth  vramadas  rajkiran,tolet telugu action movi direct ravikanth cast tolet includ adhavan pavan
1ebc9e20-3497-11eb-97d5-780cb88b6f04,https://www.filmibeat.com/telugu/movies/moksha.html,moksha,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/moksha-20130624125706-7241.jpg,Thriller,28-Jun-13,A,"Meera Jasmine, Rajiv Menon",srikanth vemulapalli,2.5,"Meera Jasmine, Rajiv Menon, Disha Pandey, Rahul Dev, Nassar, Sana, Waheeda, Kadhal Sugkumar, Vijay Bhaskar","Srikanth Vemulapalli, Amarendhra Reddy P, Vijay Kurakula",Amarendhra Reddy P,Director Producer Music Director,[],"Moksha is a Telugu thriller movie, directed by Srikanth Vemulapalli. The cast of Moksha includes Meera Jasmine,Rajiv Menon.",che,thriller,2013,meerajasmine  rajivmenon,srikanthvemulapalli,meerajasmine  rajivmenon  dishapandey  rahuldev  nassar  sana  waheeda  kadhalsugkumar  vijaybhaskar,srikanthvemulapalli  amarendhrareddyp  vijaykurakula,moksha telugu thriller movi direct srikanth vemulap cast moksha includ meera jasmin rajiv menon
1f2ff1fa-3497-11eb-9ed1-780cb88b6f04,https://www.filmibeat.com/telugu/movies/oh-my-love.html,oh my love,https://www.filmibeat.com/img/190x100x237/popcorn/movie_posters/oh-my-love-20130624125000-11600.jpg,Romance,28-Jun-13,,"Raja, Nisha",m j reddy,2,"Raja, Nisha, Ashish Vidhyarthi, Suman Shetty, Sudarshan, Jyothi","M J Reddy, N V Rao, Sunkara Ramchand, Sandeep",N V Rao,Director Producer Producer Music Director,[],"Oh My Love is a Telugu romance movie, directed by M J Reddy. The cast of Oh My Love includes Raja,Nisha.",che,romance,2013,raja  nisha,mjreddy,raja  nisha  ashishvidhyarthi  sumanshetty  sudarshan  jyothi,mjreddy  nvrao  sunkararamchand  sandeep,love telugu romanc movi direct reddi cast love includ raja nisha
